voltage,current,power,power_factor,frequency,hour,day_of_week,apparent_power,reactive_power_estimate,power_change,power_ratio,voltage_deviation,frequency_deviation,power_factor_deviation,night_flag,high_load_flag,condition,label
229.8,14.955,3350.81,0.975,49.918,18,0,3436.659,763.642,2600.81,4.468,0.2,0.082,0.025,0,1,POWER_SPIKE,1
233.51,22.227,4801.06,0.925,50.026,18,0,5190.227,1972.115,4051.06,6.401,3.51,0.026,0.025,0,1,POWER_SPIKE,1
227.81,14.613,3245.73,0.975,49.985,19,0,3328.988,739.717,2495.73,4.328,2.19,0.015,0.025,0,1,POWER_SPIKE,1
230.74,13.894,2888.59,0.901,50.046,19,0,3205.902,1390.781,2138.59,3.851,0.74,0.046,0.049,0,1,POWER_SPIKE,1
231.97,9.196,2039.39,0.956,50.043,19,0,2133.196,625.809,1289.39,2.719,1.97,0.043,0.006,0,1,POWER_SPIKE,1
230.51,11.979,2543.18,0.921,49.943,19,0,2761.279,1075.691,1793.18,3.391,0.51,0.057,0.029,0,1,POWER_SPIKE,1
229.17,17.868,3709.9,0.906,49.948,20,0,4094.81,1733.242,2959.9,4.947,0.83,0.052,0.044,0,1,POWER_SPIKE,1
232.06,15.341,3260.94,0.916,49.96,20,0,3560.032,1428.208,2510.94,4.348,2.06,0.04,0.034,0,1,POWER_SPIKE,1
230.8,19.512,4224.24,0.938,50.053,20,0,4503.37,1561.027,3474.24,5.632,0.8,0.053,0.012,0,1,POWER_SPIKE,1
229.48,22.213,4878.16,0.957,49.995,20,0,5097.439,1478.706,4128.16,6.504,0.52,0.005,0.007,0,1,POWER_SPIKE,1
224.87,17.833,3969.99,0.99,50.086,21,0,4010.107,565.695,3219.99,5.293,5.13,0.086,0.04,0,1,POWER_SPIKE,1
231.7,21.455,4916.33,0.989,50.012,21,0,4971.123,735.306,4166.33,6.555,1.7,0.012,0.039,0,1,POWER_SPIKE,1
231.53,12.173,2686.02,0.953,50.109,21,0,2818.415,853.896,1936.02,3.581,1.53,0.109,0.003,0,1,POWER_SPIKE,1
230.34,7.687,1752.85,0.99,49.996,21,0,1770.624,249.777,1002.85,2.337,0.34,0.004,0.04,0,1,POWER_SPIKE,1
229.92,6.165,1342.36,0.947,50.071,22,0,1417.457,455.335,992.36,3.835,0.08,0.071,0.003,0,1,POWER_SPIKE,1
231.65,8.043,1702.89,0.914,49.987,22,0,1863.161,755.911,1352.89,4.865,1.65,0.013,0.036,0,1,POWER_SPIKE,1
227.42,7.519,1566.27,0.916,50.016,22,0,1709.971,686.003,1216.27,4.475,2.58,0.016,0.034,0,1,POWER_SPIKE,1
226.09,7.805,1694.03,0.96,49.991,22,0,1764.632,494.097,1344.03,4.84,3.91,0.009,0.01,0,1,POWER_SPIKE,1
229.93,7.184,1541.11,0.933,50.017,23,0,1651.817,594.45,1191.11,4.403,0.07,0.017,0.017,0,1,POWER_SPIKE,1
232.28,5.051,1060.67,0.904,49.988,23,0,1173.246,501.601,710.67,3.03,2.28,0.012,0.046,0,1,POWER_SPIKE,1
231.04,4.092,865.97,0.916,49.929,23,0,945.416,379.28,515.97,2.474,1.04,0.071,0.034,0,1,POWER_SPIKE,1
229.17,12.436,2647.61,0.929,49.908,23,0,2849.958,1054.712,2297.61,7.565,0.83,0.092,0.021,0,1,POWER_SPIKE,1
232.24,1.775,404.84,0.982,50.069,0,1,412.226,77.862,274.84,3.114,2.24,0.069,0.032,1,1,POWER_SPIKE,1
231.9,2.135,456.47,0.922,49.991,0,1,495.106,191.7,326.47,3.511,1.9,0.009,0.028,1,1,POWER_SPIKE,1
232.86,1.359,291.14,0.92,49.97,0,1,316.457,124.025,161.14,2.24,2.86,0.03,0.03,1,1,POWER_SPIKE,1
228.3,2.299,503.76,0.96,50.013,0,1,524.862,146.961,373.76,3.875,1.7,0.013,0.01,1,1,POWER_SPIKE,1
227.27,3.811,788.23,0.91,50.076,1,1,866.126,359.103,658.23,6.063,2.73,0.076,0.04,1,1,POWER_SPIKE,1
227.98,3.231,724.74,0.984,49.943,1,1,736.603,131.239,594.74,5.575,2.02,0.057,0.034,1,1,POWER_SPIKE,1
230.6,2.542,557.37,0.951,49.974,1,1,586.185,181.243,427.37,4.287,0.6,0.026,0.001,1,1,POWER_SPIKE,1
230.28,1.576,328.88,0.906,50.003,1,1,362.921,153.616,198.88,2.53,0.28,0.003,0.044,1,1,POWER_SPIKE,1
227.74,4.39,917.86,0.918,50.013,2,1,999.779,396.493,787.86,7.06,2.26,0.013,0.032,1,1,POWER_SPIKE,1
229.19,1.938,402.86,0.907,50.08,2,1,444.17,187.054,272.86,3.099,0.81,0.08,0.043,1,1,POWER_SPIKE,1
229.04,2.795,592.09,0.925,49.997,2,1,640.167,243.242,462.09,4.555,0.96,0.003,0.025,1,1,POWER_SPIKE,1
229.7,2.427,527.29,0.946,50.021,2,1,557.482,180.717,397.29,4.056,0.3,0.021,0.004,1,1,POWER_SPIKE,1
229.09,3.26,704.24,0.943,49.966,3,1,746.833,248.541,574.24,5.417,0.91,0.034,0.007,1,1,POWER_SPIKE,1
230.43,4.092,859.85,0.912,50.086,3,1,942.92,386.776,729.85,6.614,0.43,0.086,0.038,1,1,POWER_SPIKE,1
231.58,2.792,612.28,0.947,49.967,3,1,646.571,207.7,482.28,4.71,1.58,0.033,0.003,1,1,POWER_SPIKE,1
231.56,3.863,844.39,0.944,50.037,3,1,894.516,295.142,714.39,6.495,1.56,0.037,0.006,1,1,POWER_SPIKE,1
228.85,2.832,593.11,0.915,50.024,4,1,648.103,261.48,463.11,4.562,1.15,0.024,0.035,1,1,POWER_SPIKE,1
228.01,2.837,615.71,0.952,50.01,4,1,646.864,198.004,485.71,4.736,1.99,0.01,0.002,1,1,POWER_SPIKE,1
229.34,1.58,356.86,0.985,50.076,4,1,362.357,62.526,226.86,2.745,0.66,0.076,0.035,1,1,POWER_SPIKE,1
227.34,4.484,917.54,0.9,49.997,4,1,1019.393,444.343,787.54,7.058,2.66,0.003,0.05,1,1,POWER_SPIKE,1
232.29,1.864,413.14,0.954,50.042,5,1,432.989,129.813,283.14,3.178,2.29,0.042,0.004,1,1,POWER_SPIKE,1
227.75,3.812,785.63,0.905,50.013,5,1,868.183,369.335,655.63,6.043,2.25,0.013,0.045,1,1,POWER_SPIKE,1
229.22,1.961,424.77,0.945,49.974,5,1,449.5,147.018,294.77,3.267,0.78,0.026,0.005,1,1,POWER_SPIKE,1
227.28,1.95,404.73,0.913,50.045,5,1,443.196,180.806,274.73,3.113,2.72,0.045,0.037,1,1,POWER_SPIKE,1
225.26,10.513,2290.04,0.967,50.056,6,1,2368.158,603.351,1790.04,4.58,4.74,0.056,0.017,0,1,POWER_SPIKE,1
227.88,6.617,1486.67,0.986,50.043,6,1,1507.882,251.432,986.67,2.973,2.12,0.043,0.036,0,1,POWER_SPIKE,1
231.57,6.878,1567.35,0.984,49.948,6,1,1592.738,283.776,1067.35,3.135,1.57,0.052,0.034,0,1,POWER_SPIKE,1
232.87,6.457,1362.24,0.906,50.021,6,1,1503.642,636.458,862.24,2.724,2.87,0.021,0.044,0,1,POWER_SPIKE,1
229.77,10.295,2207.01,0.933,50.006,7,1,2365.482,851.281,1707.01,4.414,0.23,0.006,0.017,0,1,POWER_SPIKE,1
229.31,7.747,1756.89,0.989,49.933,7,1,1776.465,262.767,1256.89,3.514,0.69,0.067,0.039,0,1,POWER_SPIKE,1
232.69,13.146,2918.27,0.954,49.967,7,1,3058.943,917.091,2418.27,5.837,2.69,0.033,0.004,0,1,POWER_SPIKE,1
227.8,11.075,2457.24,0.974,49.984,7,1,2522.885,571.555,1957.24,4.914,2.2,0.016,0.024,0,1,POWER_SPIKE,1
233.22,12.399,2752.94,0.952,49.964,8,1,2891.695,885.142,2252.94,5.506,3.22,0.036,0.002,0,1,POWER_SPIKE,1
231.95,8.49,1780.2,0.904,49.983,8,1,1969.255,841.921,1280.2,3.56,1.95,0.017,0.046,0,1,POWER_SPIKE,1
231.59,9.96,2119.74,0.919,50.06,8,1,2306.636,909.409,1619.74,4.239,1.59,0.06,0.031,0,1,POWER_SPIKE,1
231.62,8.78,1992.98,0.98,49.991,8,1,2033.624,404.686,1492.98,3.986,1.62,0.009,0.03,0,1,POWER_SPIKE,1
231.84,8.591,1830.36,0.919,50.031,9,1,1991.737,785.257,1405.36,4.307,1.84,0.031,0.031,0,1,POWER_SPIKE,1
228.61,12.998,2742.6,0.923,49.998,9,1,2971.473,1143.423,2317.6,6.453,1.39,0.002,0.027,0,1,POWER_SPIKE,1
230.35,6.475,1351.27,0.906,50.032,9,1,1491.516,631.326,926.27,3.179,0.35,0.032,0.044,0,1,POWER_SPIKE,1
228.81,7.161,1572.86,0.96,50.099,9,1,1638.508,458.782,1147.86,3.701,1.19,0.099,0.01,0,1,POWER_SPIKE,1
228.83,8.315,1737.25,0.913,50.046,10,1,1902.721,776.233,1312.25,4.088,1.17,0.046,0.037,0,1,POWER_SPIKE,1
229.48,7.75,1737.63,0.977,49.962,10,1,1778.47,379.24,1312.63,4.089,0.52,0.038,0.027,0,1,POWER_SPIKE,1
234.1,12.285,2792.6,0.971,49.943,10,1,2875.918,687.573,2367.6,6.571,4.1,0.057,0.021,0,1,POWER_SPIKE,1
230.24,7.114,1488.95,0.909,49.969,10,1,1637.927,682.682,1063.95,3.503,0.24,0.031,0.041,0,1,POWER_SPIKE,1
230.33,6.925,1473.85,0.924,50.071,11,1,1595.035,609.929,1048.85,3.468,0.33,0.071,0.026,0,1,POWER_SPIKE,1
233.58,3.998,911.41,0.976,50.04,11,1,933.853,203.366,486.41,2.144,3.58,0.04,0.026,0,1,POWER_SPIKE,1
234.98,6.716,1511.77,0.958,49.976,11,1,1578.126,452.556,1086.77,3.557,4.98,0.024,0.008,0,1,POWER_SPIKE,1
231.01,6.919,1508.81,0.944,50.012,11,1,1598.358,527.371,1083.81,3.55,1.01,0.012,0.006,0,1,POWER_SPIKE,1
229.12,5.329,1149.01,0.941,49.936,12,1,1220.98,413.188,724.01,2.704,0.88,0.064,0.009,0,1,POWER_SPIKE,1
226.74,10.368,2205.0,0.938,49.946,12,1,2350.84,814.884,1780.0,5.188,3.26,0.054,0.012,0,1,POWER_SPIKE,1
231.94,8.471,1848.74,0.941,50.002,12,1,1964.764,664.889,1423.74,4.35,1.94,0.002,0.009,0,1,POWER_SPIKE,1
228.8,10.263,2324.64,0.99,49.93,12,1,2348.174,331.251,1899.64,5.47,1.2,0.07,0.04,0,1,POWER_SPIKE,1
229.28,6.396,1451.87,0.99,50.049,13,1,1466.475,206.872,1026.87,3.416,0.72,0.049,0.04,0,1,POWER_SPIKE,1
232.62,4.677,1036.76,0.953,50.087,13,1,1087.964,329.621,611.76,2.439,2.62,0.087,0.003,0,1,POWER_SPIKE,1
231.96,3.505,775.53,0.954,49.922,13,1,813.02,243.749,350.53,1.825,1.96,0.078,0.004,0,0,POWER_SPIKE,1
231.91,8.969,1967.7,0.946,50.004,13,1,2080.001,674.267,1542.7,4.63,1.91,0.004,0.004,0,1,POWER_SPIKE,1
229.74,9.633,2186.44,0.988,49.992,14,1,2213.085,341.82,1761.44,5.145,0.26,0.008,0.038,0,1,POWER_SPIKE,1
227.6,5.044,1087.23,0.947,50.0,14,1,1148.014,368.781,662.23,2.558,2.4,0.0,0.003,0,1,POWER_SPIKE,1
233.36,9.822,2241.65,0.978,49.983,14,1,2292.062,478.135,1816.65,5.274,3.36,0.017,0.028,0,1,POWER_SPIKE,1
231.26,9.581,2091.57,0.944,49.979,14,1,2215.702,731.061,1666.57,4.921,1.26,0.021,0.006,0,1,POWER_SPIKE,1
233.62,6.976,1561.18,0.958,49.927,15,1,1629.733,467.356,1136.18,3.673,3.62,0.073,0.008,0,1,POWER_SPIKE,1
233.05,8.653,1837.0,0.911,49.988,15,1,2016.582,831.651,1412.0,4.322,3.05,0.012,0.039,0,1,POWER_SPIKE,1
229.12,9.032,2032.07,0.982,50.008,15,1,2069.412,390.872,1607.07,4.781,0.88,0.008,0.032,0,1,POWER_SPIKE,1
235.1,9.222,2005.48,0.925,50.002,15,1,2168.092,823.804,1580.48,4.719,5.1,0.002,0.025,0,1,POWER_SPIKE,1
231.35,9.007,1925.42,0.924,49.994,16,1,2083.769,796.818,1500.42,4.53,1.35,0.006,0.026,0,1,POWER_SPIKE,1
232.9,7.075,1530.68,0.929,50.072,16,1,1647.768,609.805,1105.68,3.602,2.9,0.072,0.021,0,1,POWER_SPIKE,1
230.05,8.434,1879.99,0.969,49.984,16,1,1940.242,479.358,1454.99,4.424,0.05,0.016,0.019,0,1,POWER_SPIKE,1
227.99,6.283,1369.52,0.956,50.002,16,1,1432.461,420.236,944.52,3.222,2.01,0.002,0.006,0,1,POWER_SPIKE,1
229.15,13.082,2698.0,0.9,49.996,17,1,2997.74,1306.685,1948.0,3.597,0.85,0.004,0.05,0,1,POWER_SPIKE,1
229.7,21.939,4918.41,0.976,49.948,17,1,5039.388,1097.43,4168.41,6.558,0.3,0.052,0.026,0,1,POWER_SPIKE,1
230.38,14.472,3024.01,0.907,49.993,17,1,3334.059,1404.074,2274.01,4.032,0.38,0.007,0.043,0,1,POWER_SPIKE,1
227.89,21.476,4801.12,0.981,49.998,17,1,4894.166,949.506,4051.12,6.401,2.11,0.002,0.031,0,1,POWER_SPIKE,1
232.13,14.326,3199.19,0.962,49.996,18,1,3325.494,908.024,2449.19,4.266,2.13,0.004,0.012,0,1,POWER_SPIKE,1
232.19,14.628,3141.74,0.925,50.051,18,1,3396.475,1290.549,2391.74,4.189,2.19,0.051,0.025,0,1,POWER_SPIKE,1
230.2,16.426,3584.62,0.948,49.943,18,1,3781.265,1203.465,2834.62,4.779,0.2,0.057,0.002,0,1,POWER_SPIKE,1
228.16,11.068,2426.68,0.961,49.969,18,1,2525.275,698.361,1676.68,3.236,1.84,0.031,0.011,0,1,POWER_SPIKE,1
229.18,11.947,2524.46,0.922,50.032,19,1,2738.013,1060.131,1774.46,3.366,0.82,0.032,0.028,0,1,POWER_SPIKE,1
230.8,14.315,3089.16,0.935,49.999,19,1,3303.902,1171.721,2339.16,4.119,0.8,0.001,0.015,0,1,POWER_SPIKE,1
226.41,18.697,3873.31,0.915,49.97,19,1,4233.188,1707.896,3123.31,5.164,3.59,0.03,0.035,0,1,POWER_SPIKE,1
232.07,26.74,5597.35,0.902,49.916,19,1,6205.552,2679.16,4847.35,7.463,2.07,0.084,0.048,0,1,POWER_SPIKE,1
228.32,12.751,2832.61,0.973,49.988,20,1,2911.308,671.945,2082.61,3.777,1.68,0.012,0.023,0,1,POWER_SPIKE,1
229.93,12.17,2742.27,0.98,49.984,20,1,2798.248,556.844,1992.27,3.656,0.07,0.016,0.03,0,1,POWER_SPIKE,1
229.07,16.899,3530.42,0.912,50.052,20,1,3871.054,1587.868,2780.42,4.707,0.93,0.052,0.038,0,1,POWER_SPIKE,1
223.73,21.887,4426.64,0.904,50.004,20,1,4896.779,2093.532,3676.64,5.902,6.27,0.004,0.046,0,1,POWER_SPIKE,1
231.03,12.262,2580.78,0.911,49.968,21,1,2832.89,1168.302,1830.78,3.441,1.03,0.032,0.039,0,1,POWER_SPIKE,1
229.19,12.332,2611.62,0.924,49.972,21,1,2826.371,1080.783,1861.62,3.482,0.81,0.028,0.026,0,1,POWER_SPIKE,1
226.34,22.012,4658.32,0.935,49.964,21,1,4982.196,1766.924,3908.32,6.211,3.66,0.036,0.015,0,1,POWER_SPIKE,1
228.38,15.705,3407.31,0.95,49.996,21,1,3586.708,1119.949,2657.31,4.543,1.62,0.004,0.0,0,1,POWER_SPIKE,1
228.39,6.404,1421.58,0.972,49.989,22,1,1462.61,343.685,1071.58,4.062,1.61,0.011,0.022,0,1,POWER_SPIKE,1
229.07,5.58,1251.37,0.979,49.989,22,1,1278.211,260.576,901.37,3.575,0.93,0.011,0.029,0,1,POWER_SPIKE,1
228.54,8.358,1719.18,0.9,50.057,22,1,1910.137,832.61,1369.18,4.912,1.46,0.057,0.05,0,1,POWER_SPIKE,1
229.84,10.114,2094.54,0.901,49.966,22,1,2324.602,1008.457,1744.54,5.984,0.16,0.034,0.049,0,1,POWER_SPIKE,1
230.85,7.665,1649.09,0.932,50.045,23,1,1769.465,641.357,1299.09,4.712,0.85,0.045,0.018,0,1,POWER_SPIKE,1
228.22,8.399,1895.83,0.989,49.967,23,1,1916.82,283.527,1545.83,5.417,1.78,0.033,0.039,0,1,POWER_SPIKE,1
231.46,4.048,878.96,0.938,49.914,23,1,936.95,324.78,528.96,2.511,1.46,0.086,0.012,0,1,POWER_SPIKE,1
230.76,9.092,2009.95,0.958,49.952,23,1,2098.07,601.66,1659.95,5.743,0.76,0.048,0.008,0,1,POWER_SPIKE,1
229.3,1.65,360.92,0.954,50.057,0,2,378.345,113.43,230.92,2.776,0.7,0.057,0.004,1,1,POWER_SPIKE,1
228.01,2.419,537.28,0.974,50.058,0,2,551.556,124.954,407.28,4.133,1.99,0.058,0.024,1,1,POWER_SPIKE,1
229.16,1.762,388.05,0.961,49.968,0,2,403.78,111.665,258.05,2.985,0.84,0.032,0.011,1,1,POWER_SPIKE,1
229.81,3.041,637.38,0.912,49.884,0,2,698.852,286.662,507.38,4.903,0.19,0.116,0.038,1,1,POWER_SPIKE,1
224.93,3.099,656.63,0.942,50.121,1,2,697.058,233.942,526.63,5.051,5.07,0.121,0.008,1,1,POWER_SPIKE,1
229.69,2.449,531.51,0.945,49.887,1,2,562.511,183.981,401.51,4.089,0.31,0.113,0.005,1,1,POWER_SPIKE,1
234.51,3.711,807.61,0.928,49.953,1,2,870.267,324.244,677.61,6.212,4.51,0.047,0.022,1,1,POWER_SPIKE,1
230.37,3.108,695.3,0.971,49.961,1,2,715.99,171.179,565.3,5.348,0.37,0.039,0.021,1,1,POWER_SPIKE,1
229.42,1.891,414.42,0.955,50.039,2,2,433.833,128.677,284.42,3.188,0.58,0.039,0.005,1,1,POWER_SPIKE,1
230.4,1.396,317.06,0.986,50.11,2,2,321.638,53.632,187.06,2.439,0.4,0.11,0.036,1,1,POWER_SPIKE,1
227.55,3.435,771.42,0.987,49.888,2,2,781.634,125.624,641.42,5.934,2.45,0.112,0.037,1,1,POWER_SPIKE,1
232.24,2.24,509.85,0.98,50.04,2,2,520.218,103.522,379.85,3.922,2.24,0.04,0.03,1,1,POWER_SPIKE,1
233.62,2.468,566.78,0.983,49.993,3,2,576.574,105.862,436.78,4.36,3.62,0.007,0.033,1,1,POWER_SPIKE,1
228.81,5.204,1093.16,0.918,50.042,3,2,1190.727,472.219,963.16,8.409,1.19,0.042,0.032,1,1,POWER_SPIKE,1
231.51,2.407,513.87,0.922,49.943,3,2,557.245,215.759,383.87,3.953,1.51,0.057,0.028,1,1,POWER_SPIKE,1
228.06,2.329,525.77,0.99,50.08,3,2,531.152,74.928,395.77,4.044,1.94,0.08,0.04,1,1,POWER_SPIKE,1
227.92,3.494,750.95,0.943,50.028,4,2,796.352,265.02,620.95,5.777,2.08,0.028,0.007,1,1,POWER_SPIKE,1
233.34,2.298,517.35,0.965,50.1,4,2,536.215,140.622,387.35,3.98,3.34,0.1,0.015,1,1,POWER_SPIKE,1
229.96,1.994,434.79,0.948,49.947,4,2,458.54,145.94,304.79,3.345,0.04,0.053,0.002,1,1,POWER_SPIKE,1
229.73,3.897,883.59,0.987,49.942,4,2,895.258,143.886,753.59,6.797,0.27,0.058,0.037,1,1,POWER_SPIKE,1
231.27,2.052,457.89,0.965,49.971,5,2,474.566,124.455,327.89,3.522,1.27,0.029,0.015,1,1,POWER_SPIKE,1
229.28,1.757,383.44,0.952,50.017,5,2,402.845,123.31,253.44,2.95,0.72,0.017,0.002,1,1,POWER_SPIKE,1
231.22,3.999,907.95,0.982,50.103,5,2,924.649,174.649,777.95,6.984,1.22,0.103,0.032,1,1,POWER_SPIKE,1
229.53,2.312,509.51,0.96,49.943,5,2,530.673,148.589,379.51,3.919,0.47,0.057,0.01,1,1,POWER_SPIKE,1
228.09,10.127,2231.3,0.966,50.029,6,2,2309.867,597.198,1731.3,4.463,1.91,0.029,0.016,0,1,POWER_SPIKE,1
228.92,5.563,1254.45,0.985,50.064,6,2,1273.482,219.745,754.45,2.509,1.08,0.064,0.035,0,1,POWER_SPIKE,1
230.65,11.482,2606.06,0.984,50.068,6,2,2648.323,471.848,2106.06,5.212,0.65,0.068,0.034,0,1,POWER_SPIKE,1
231.87,6.634,1461.21,0.95,50.008,6,2,1538.226,480.311,961.21,2.922,1.87,0.008,0.0,0,1,POWER_SPIKE,1
229.94,13.585,3005.0,0.962,49.971,7,2,3123.735,852.934,2505.0,6.01,0.06,0.029,0.012,0,1,POWER_SPIKE,1
229.41,8.267,1773.33,0.935,50.056,7,2,1896.532,672.601,1273.33,3.547,0.59,0.056,0.015,0,1,POWER_SPIKE,1
229.22,12.263,2673.23,0.951,49.931,7,2,2810.925,869.112,2173.23,5.346,0.78,0.069,0.001,0,1,POWER_SPIKE,1
231.25,8.184,1862.19,0.984,49.968,7,2,1892.55,337.193,1362.19,3.724,1.25,0.032,0.034,0,1,POWER_SPIKE,1
228.65,9.956,2183.03,0.959,49.928,8,2,2276.439,645.157,1683.03,4.366,1.35,0.072,0.009,0,1,POWER_SPIKE,1
227.85,6.067,1304.94,0.944,49.963,8,2,1382.366,456.105,804.94,2.61,2.15,0.037,0.006,0,1,POWER_SPIKE,1
230.81,9.758,2119.46,0.941,50.086,8,2,2252.244,762.174,1619.46,4.239,0.81,0.086,0.009,0,1,POWER_SPIKE,1
229.48,7.471,1611.68,0.94,49.971,8,2,1714.445,584.925,1111.68,3.223,0.52,0.029,0.01,0,1,POWER_SPIKE,1
230.64,10.839,2287.42,0.915,50.002,9,2,2499.907,1008.597,1862.42,5.382,0.64,0.002,0.035,0,1,POWER_SPIKE,1
230.1,10.095,2229.9,0.96,49.952,9,2,2322.86,650.401,1804.9,5.247,0.1,0.048,0.01,0,1,POWER_SPIKE,1
229.37,10.93,2351.57,0.938,50.008,9,2,2507.014,869.019,1926.57,5.533,0.63,0.008,0.012,0,1,POWER_SPIKE,1
230.65,8.726,1934.06,0.961,49.91,9,2,2012.652,556.596,1509.06,4.551,0.65,0.09,0.011,0,1,POWER_SPIKE,1
229.28,4.932,1024.55,0.906,49.904,10,2,1130.809,478.646,599.55,2.411,0.72,0.096,0.044,0,1,POWER_SPIKE,1
230.24,14.871,3228.74,0.943,49.994,10,2,3423.899,1139.449,2803.74,7.597,0.24,0.006,0.007,0,1,POWER_SPIKE,1
227.42,9.103,1910.84,0.923,49.97,10,2,2070.204,796.614,1485.84,4.496,2.58,0.03,0.027,0,1,POWER_SPIKE,1
232.75,13.024,2797.9,0.923,49.945,10,2,3031.336,1166.458,2372.9,6.583,2.75,0.055,0.027,0,1,POWER_SPIKE,1
231.28,9.142,1974.79,0.934,50.015,11,2,2114.362,755.404,1549.79,4.647,1.28,0.015,0.016,0,1,POWER_SPIKE,1
230.06,9.78,2079.03,0.924,50.076,11,2,2249.987,860.378,1654.03,4.892,0.06,0.076,0.026,0,1,POWER_SPIKE,1
228.34,7.288,1565.97,0.941,50.139,11,2,1664.142,563.157,1140.97,3.685,1.66,0.139,0.009,0,1,POWER_SPIKE,1
230.71,9.882,2140.76,0.939,49.988,11,2,2279.876,784.089,1715.76,5.037,0.71,0.012,0.011,0,1,POWER_SPIKE,1
229.1,10.932,2421.83,0.967,50.004,12,2,2504.521,638.093,1996.83,5.698,0.9,0.004,0.017,0,1,POWER_SPIKE,1
233.26,9.796,2207.36,0.966,50.039,12,2,2285.015,590.772,1782.36,5.194,3.26,0.039,0.016,0,1,POWER_SPIKE,1
228.37,11.473,2436.72,0.93,49.982,12,2,2620.089,963.039,2011.72,5.733,1.63,0.018,0.02,0,1,POWER_SPIKE,1
233.89,8.96,2016.04,0.962,49.994,12,2,2095.654,572.217,1591.04,4.744,3.89,0.006,0.012,0,1,POWER_SPIKE,1
231.08,6.793,1503.78,0.958,49.91,13,2,1569.726,450.148,1078.78,3.538,1.08,0.09,0.008,0,1,POWER_SPIKE,1
228.12,10.941,2413.59,0.967,49.998,13,2,2495.861,635.886,1988.59,5.679,1.88,0.002,0.017,0,1,POWER_SPIKE,1
230.46,9.265,2021.94,0.947,50.05,13,2,2135.212,685.902,1596.94,4.758,0.46,0.05,0.003,0,1,POWER_SPIKE,1
227.36,7.247,1571.94,0.954,50.028,13,2,1647.678,493.985,1146.94,3.699,2.64,0.028,0.004,0,1,POWER_SPIKE,1
232.29,10.541,2252.76,0.92,50.003,14,2,2448.569,959.639,1827.76,5.301,2.29,0.003,0.03,0,1,POWER_SPIKE,1
232.67,15.705,3306.84,0.905,49.941,14,2,3654.082,1554.489,2881.84,7.781,2.67,0.059,0.045,0,1,POWER_SPIKE,1
230.36,7.127,1566.32,0.954,49.967,14,2,1641.776,492.215,1141.32,3.685,0.36,0.033,0.004,0,1,POWER_SPIKE,1
232.55,11.824,2702.91,0.983,50.05,14,2,2749.671,504.855,2277.91,6.36,2.55,0.05,0.033,0,1,POWER_SPIKE,1
227.59,16.255,3362.88,0.909,49.915,15,2,3699.475,1541.927,2937.88,7.913,2.41,0.085,0.041,0,1,POWER_SPIKE,1
229.46,10.179,2174.46,0.931,49.986,15,2,2335.673,852.566,1749.46,5.116,0.54,0.014,0.019,0,1,POWER_SPIKE,1
230.75,8.272,1885.91,0.988,49.94,15,2,1908.764,294.816,1460.91,4.437,0.75,0.06,0.038,0,1,POWER_SPIKE,1
230.1,8.999,1975.47,0.954,49.89,15,2,2070.67,620.801,1550.47,4.648,0.1,0.11,0.004,0,1,POWER_SPIKE,1
228.2,6.34,1390.42,0.961,49.99,16,2,1446.788,400.107,965.42,3.272,1.8,0.01,0.011,0,1,POWER_SPIKE,1
228.44,8.276,1786.59,0.945,50.005,16,2,1890.569,618.349,1361.59,4.204,1.56,0.005,0.005,0,1,POWER_SPIKE,1
229.46,5.942,1317.06,0.966,49.994,16,2,1363.451,352.51,892.06,3.099,0.54,0.006,0.016,0,1,POWER_SPIKE,1
234.57,11.853,2624.55,0.944,49.975,16,2,2780.358,917.367,2199.55,6.175,4.57,0.025,0.006,0,1,POWER_SPIKE,1
228.61,16.484,3534.82,0.938,50.096,17,2,3768.407,1306.263,2784.82,4.713,1.39,0.096,0.012,0,1,POWER_SPIKE,1
230.05,13.499,2981.14,0.96,49.985,17,2,3105.445,869.525,2231.14,3.975,0.05,0.015,0.01,0,1,POWER_SPIKE,1
231.93,15.581,3357.09,0.929,49.993,17,2,3613.701,1337.358,2607.09,4.476,1.93,0.007,0.021,0,1,POWER_SPIKE,1
232.02,14.115,3219.25,0.983,49.947,17,2,3274.962,601.301,2469.25,4.292,2.02,0.053,0.033,0,1,POWER_SPIKE,1
230.74,13.351,2809.42,0.912,49.901,18,2,3080.61,1263.636,2059.42,3.746,0.74,0.099,0.038,0,1,POWER_SPIKE,1
229.69,16.736,3459.69,0.9,50.062,18,2,3844.092,1675.601,2709.69,4.613,0.31,0.062,0.05,0,1,POWER_SPIKE,1
230.44,8.136,1801.72,0.961,50.028,18,2,1874.86,518.489,1051.72,2.402,0.44,0.028,0.011,0,1,POWER_SPIKE,1
230.14,24.221,5211.86,0.935,50.062,18,2,5574.221,1976.885,4461.86,6.949,0.14,0.062,0.015,0,1,POWER_SPIKE,1
231.6,19.976,4524.74,0.978,50.016,19,2,4626.442,965.098,3774.74,6.033,1.6,0.016,0.028,0,1,POWER_SPIKE,1
228.43,16.016,3409.69,0.932,50.048,19,2,3658.535,1326.066,2659.69,4.546,1.57,0.048,0.018,0,1,POWER_SPIKE,1
232.87,15.599,3316.61,0.913,50.061,19,2,3632.539,1481.929,2566.61,4.422,2.87,0.061,0.037,0,1,POWER_SPIKE,1
